address,checkins,city,country,created,distance,group_id,group_photo,icon,latitude,longitude,pid,place_id,title,type,updated,description,geocoded,kind,lat,lng,precision,request,response_status,dist,xcoord,ycoord
Мартынова набережная,103,,,1432483109,213,,,https://vk.com/images/places/place.png,59.97492,30.25518,11915279,11915279,"Ресторан ""Чайка""",21,1516449022,"Санкт-Петербург, Россия","Санкт-Петербург, набережная Мартынова",street,30.255708,59.974847,street,"Санкт-Петербург, Мартынова набережная",not exact precison,0.000533022513598596,346842.807888142,6651786.54817853
набережная Мартынова 36,15,2,1,1281520724,191,,,https://vk.com/images/places/hotel.png,59.974631,30.256013,51924,51924,Hermes Park-Hotel,11,1469312461,"Санкт-Петербург, Россия","Санкт-Петербург, набережная Мартынова, 36",house,30.255879,59.974545,exact,"Санкт-Петербург, набережная Мартынова 36",OK,0.000159223113907803,346850.952725643,6651752.53861679
улица Динамовская 2,107,,,1381060952,355,,,https://vk.com/images/places/place.png,59.973992,30.260952,6609553,6609553,Крестовкий остров,21,1513596702,"Санкт-Петербург, Россия","Санкт-Петербург, Динамовская улица, 2",house,30.260541,59.973906,exact,"Санкт-Петербург, улица Динамовская 2",OK,0.000419901178856318,347108.092774277,6651670.63151429
наб. Мартынова 16,55,2,1,1280742123,363,,,https://vk.com/images/places/restaraunt.png,59.974423,30.260765,10093,10093,Марсельеза,3,1513097261,"Санкт-Петербург, Россия","Санкт-Петербург, набережная Мартынова, 16",house,30.260451,59.974518,exact,"Санкт-Петербург, наб. Мартынова 16",OK,0.000328056397600621,347105.893761226,6651738.95740842
"Динамовская ул., 3/8",11,,,1401023572,344,,,https://vk.com/images/places/place.png,59.973675,30.260907,8615699,8615699,г. Санкт-Питербург,21,1508006456,"Санкт-Петербург, Россия","Санкт-Петербург, Динамовская улица, 2",house,30.260541,59.973906,near,"Санкт-Петербург, Динамовская ул., 3/8",not exact precison,0.000432801340115021,347108.092774277,6651670.63151429
"Приморский проспект, 91, «Дацан Гунзэчойнэй»",204,2,1,1365105843,337,1142099,https://pp.userapi.com/c836439/v836439078/16b60/tkPY89Ie_YE.jpg,https://vk.com/images/places/place.png,59.983477,30.255959,5063477,5063477,Санкт-Петербургский Дацан Гунзэчойнэй | Буддизм,21,1516882199,"Санкт-Петербург, Россия","Санкт-Петербург, Приморский проспект, 91",house,30.256031,59.983491,exact,"Санкт-Петербург, Приморский проспект, 91, «Дацан Гунзэчойнэй»",OK,7.33484832795328e-05,346900.753128253,6652747.90857042
Приморский пр. 91,23,,,1390650695,339,,,https://vk.com/images/places/place.png,59.983494,30.255996,7539228,7539228,Дацан,21,1510860733,"Санкт-Петербург, Россия","Санкт-Петербург, Приморский проспект, 91",house,30.256031,59.983491,exact,"Санкт-Петербург, Приморский пр. 91",OK,3.51283361367637e-05,346900.753128253,6652747.90857042
улица Дибуновская 50,23,,,1374099318,255,,,https://vk.com/images/places/place.png,59.984982,30.259212,5995952,5995952,Дибуновская,21,1515599228,"Санкт-Петербург, Россия","Санкт-Петербург, Дибуновская улица, 50",house,30.260029,59.98485,exact,"Санкт-Петербург, улица Дибуновская 50",OK,0.000827594707569269,347130.004007189,6652889.92346702
Дибуновская 63,14,,,1466004139,312,,,https://vk.com/images/places/place.png,59.985775,30.259565,15242354,15242354,Дом хохотушек!,21,1479928641,"Санкт-Петербург, Россия","Санкт-Петербург, Дибуновская улица, 63",house,30.259481,59.985944,exact,"Санкт-Петербург, Дибуновская 63",OK,0.000188724667172747,347104.488368886,6653012.95649561
улица Гаккелевская 21A,12,,,1391969589,185,,,https://vk.com/images/places/place.png,60.000542,30.256867,7690739,7690739,Joker kart,21,1510668913,"Санкт-Петербург, Россия","Санкт-Петербург, Гаккелевская улица, 21",house,30.256301,60.00002,number,"Санкт-Петербург, улица Гаккелевская 21A",not exact precison,0.000769961037982011,346992.159920357,6654587.02353808
"Гаккелевская ул., 23",11,,,1410630029,292,,,https://vk.com/images/places/place.png,60.001708,30.256515,9571860,9571860,КФС,21,1470513369,"Санкт-Петербург, Россия","Санкт-Петербург, Гаккелевская улица, 23",house,30.256831,60.001743,exact,"Санкт-Петербург, Гаккелевская ул., 23",OK,0.000317932382743188,347029.66291871,6654777.57407898
улица Гаккелевская 25к1,12,,,1382308840,202,,,https://vk.com/images/places/place.png,60.002422,30.257342,6729001,6729001,Улица Гаккелевская 27 к2,21,1515082669,"Санкт-Петербург, Россия","Санкт-Петербург, Гаккелевская улица, 25к1",house,30.257289,60.002589,exact,"Санкт-Петербург, улица Гаккелевская 25к1",OK,0.000175208447283,347059.099819844,6654870.67791719
Комендантская площадь 1,194,,,1368563281,341,,,https://vk.com/images/places/place.png,60.007089,30.259026,5493127,5493127,"Санкт-петербург, Коменданский проспект",21,1516041424,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантская площадь, 1",house,30.259822,60.007668,exact,"Санкт-Петербург, Комендантская площадь 1",OK,0.000984305338804135,347223.72589927,6655430.13621891
Комендантская пл. 4,68,2,1,1280742078,397,,,https://vk.com/images/places/restaraunt.png,60.005976,30.261628,4806,4806,McDonald`s,3,1512657281,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантская площадь, 4",house,30.261206,60.006327,exact,"Санкт-Петербург, Комендантская пл. 4",OK,0.000548894343204323,347294.676208404,6655277.68068905
"Комендантский просп., 10/1",10,,,1438933940,365,,,https://vk.com/images/places/place.png,60.005727,30.261193,12539492,12539492,Комендантский пр дом 8 литерА,21,1509294356,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантский проспект, 10к1",house,30.261457,60.005167,exact,"Санкт-Петербург, Комендантский просп., 10/1",OK,0.000619109037240531,347303.316969163,6655147.98825926
Комендантский проспект 11,18,,,1380923182,437,,,https://vk.com/images/places/place.png,60.00576,30.262509,6598799,6598799,Комендантский пр. д. 9,21,1496408829,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантский проспект, 11А",house,30.262293,60.006507,exact,"Санкт-Петербург, Комендантский проспект 11",OK,0.000777602083321273,347356.090072926,6655295.20588288
"Комендантский пр. 12, Grill&amp;Veggies bar",36,2,1,1358524443,200,19167076,https://pp.userapi.com/c624428/v624428676/eb03/eTVwBqg1Kj4.jpg,https://vk.com/images/places/place.png,60.007986,30.257394,2818982,2818982,• Мясная лавка • бургер.бар,21,1515264448,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантский проспект, 12",house,30.257415,60.008001,exact,"Санкт-Петербург, Комендантский пр. 12, Grill&amp;Veggies bar",OK,2.58069757999857e-05,347091.114717985,6655472.76373105
Комендантская площадь,334,,,1396108005,282,,,https://vk.com/images/places/place.png,60.007561,30.259637,8126844,8126844,ТРК Атмосфера,21,1516889487,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантская площадь",street,30.259867,60.007488,street,"Санкт-Петербург, Комендантская площадь",not exact precison,0.00024130685858327,347225.403400025,6655409.99751308
Комендантский проспект 12,15,,,1388943250,224,,,https://vk.com/images/places/place.png,60.008401,30.257027,7360292,7360292,Кофе Хаус Комендантский,21,1507965011,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантский проспект, 12",house,30.257415,60.008001,exact,"Санкт-Петербург, Комендантский проспект 12",OK,0.000557264748571077,347091.114717985,6655472.76373105
Комендантская площадь,48,,,1420489021,290,,,https://vk.com/images/places/place.png,60.007453,30.25986,10608913,10608913,Комендантский проспект,21,1516582220,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантская площадь",street,30.259867,60.007488,street,"Санкт-Петербург, Комендантская площадь",not exact precison,3.56931365851586e-05,347225.403400025,6655409.99751308
"Комендантская пл., Санкт-Петербург, Приморский район",89,2,1,1423558752,293,71533306,https://pp.userapi.com/c636023/v636023068/52c1c/OLezSgDt43Y.jpg,https://vk.com/images/places/place.png,60.007002,30.26011,10956051,10956051,?ПРИМОРСКИЙ  РАЙОН?,21,1516150798,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантская площадь",street,30.259867,60.007488,street,"Санкт-Петербург, Комендантская пл., Санкт-Петербург, Приморский район",not exact precison,0.000543364518534916,347225.403400025,6655409.99751308
Комендантская пл. 1,52,2,1,1280742123,307,,,https://vk.com/images/places/restaraunt.png,60.007335,30.260244,9803,9803,Пиворама,3,1515309672,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантская площадь, 1",house,30.259822,60.007668,exact,"Санкт-Петербург, Комендантская пл. 1",OK,0.000537562089443169,347223.72589927,6655430.13621891
Комендантская площадь 1,154,2,1,1280742549,307,,,https://vk.com/images/places/cinema.png,60.007335,30.260244,11305,11305,КАРО Фильм на Комендантской площади,5,1515254807,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантская площадь, 1",house,30.259822,60.007668,exact,"Санкт-Петербург, Комендантская площадь 1",OK,0.000537562089443169,347223.72589927,6655430.13621891
м Комендантский проспект,39,2,1,1369556151,308,35335213,https://vk.com/images/deactivated_50.png,https://vk.com/images/places/place.png,60.008525,30.259034,4375881,4375881,Браслеты Пандора,21,1450047947,"5 линия, Санкт-Петербург, Россия","Санкт-Петербург, 5 линия, метро Комендантский проспект",metro,30.258663,60.008549,other,"Санкт-Петербург, м Комендантский проспект",not exact precison,0.0003717754698754,347163.198059715,6655530.87329258
Комендантская площадь 1,21,,,1371304611,275,,,https://vk.com/images/places/place.png,60.007485,30.259563,5762470,5762470,Chili pizza,21,1489927126,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантская площадь, 1",house,30.259822,60.007668,exact,"Санкт-Петербург, Комендантская площадь 1",OK,0.000317127734514004,347223.72589927,6655430.13621891
Комендантская площадь,18,,,1425826016,271,,,https://vk.com/images/places/place.png,60.007468,30.259505,11208059,11208059,Комендантская площадь 1,21,1510403282,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантская площадь",street,30.259867,60.007488,street,"Санкт-Петербург, Комендантская площадь",not exact precison,0.000362552065225545,347225.403400025,6655409.99751308
Комендантский проспект 13к1,71,,,1375907560,340,,,https://vk.com/images/places/place.png,60.008857,30.259212,6149635,6149635,Комендантский 13к1,21,1515454096,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантский проспект, 13к1",house,30.259894,60.008959,exact,"Санкт-Петербург, Комендантский проспект 13к1",OK,0.000689585382674156,347233.695026858,6655573.66353426
"Комендантский пр. 13 к1, Бричмула",549,2,1,1335983484,349,25752080,https://pp.userapi.com/c619130/v619130542/e4e0/RUB-FFgs7YA.jpg,https://vk.com/images/places/place.png,60.008695,30.259729,2282413,2282413,Ресторан «Бричмула» 24 часа,21,1516910140,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантский проспект, 13к1",house,30.259894,60.008959,exact,"Санкт-Петербург, Комендантский пр. 13 к1, Бричмула",OK,0.000311321377352522,347233.695026858,6655573.66353426
Комендантская площадь,13,,,1388950038,312,,,https://vk.com/images/places/place.png,60.007321,30.260358,7361470,7361470,Метро комендантский,21,1512307390,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантская площадь",street,30.259867,60.007488,street,"Санкт-Петербург, Комендантская площадь",not exact precison,0.000518623177270168,347225.403400025,6655409.99751308
"Комендантский пр. 13, Бричмула",10,2,1,1345948479,313,42282811,https://pp.userapi.com/c316820/g42282811/e_150dab66.jpg,https://vk.com/images/places/place.png,60.008558,30.259095,3252544,3252544,"Ginza ""Легенда о рыцарях""",21,1457109978,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантский проспект, 13к1",house,30.259894,60.008959,number,"Санкт-Петербург, Комендантский пр. 13, Бричмула",not exact precison,0.000893980984136845,347233.695026858,6655573.66353426
Комендантский проспект 13к2,14,,,1389042527,324,,,https://vk.com/images/places/place.png,60.009809,30.260148,7371053,7371053,Уточкина 2,21,1512400626,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантский проспект, 13к2",house,30.25975,60.009809,exact,"Санкт-Петербург, Комендантский проспект 13к2",OK,0.000398000000000565,347229.591749922,6655668.60473561
"Комендантский пр. д17 корп 1, ТСЖ",24,2,1,1360437721,226,35230839,https://pp.userapi.com/c9596/g35230839/e_69911adb.jpg,https://vk.com/images/places/place.png,60.01244,30.255618,4664494,4664494,"ТСЖ ""КОМЕНДАНТСКИЙ-17""",21,1505842855,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантский проспект, 17к1",house,30.255591,60.012539,exact,"Санкт-Петербург, Комендантский пр. д17 корп 1, ТСЖ",OK,0.000102615788250675,347010.429673136,6655982.08017048
Комендантский проспект 17/1,18,,,1380138101,226,,,https://vk.com/images/places/place.png,60.01244,30.255618,6529370,6529370,"Комендантский 17-1, мой дом)",21,1516560721,"Санкт-Петербург, Россия","Санкт-Петербург, Комендантский проспект, 17к1",house,30.255591,60.012539,exact,"Санкт-Петербург, Комендантский проспект 17/1",OK,0.000102615788250675,347010.429673136,6655982.08017048
"просп. Королева, 32 корпус 2",47,,,1394981448,292,,,https://vk.com/images/places/place.png,60.01382,30.259173,8002248,8002248,большая конюшенная  ДЛТ,21,1516722259,"Санкт-Петербург, Россия","Санкт-Петербург, проспект Королёва, 32к2",house,30.258457,60.013996,exact,"Санкт-Петербург, просп. Королева, 32 корпус 2",OK,0.000737314044352555,347176.862481037,6656137.62295162
Королева проспект 34к2,11,,,1484549498,307,,,https://vk.com/images/places/place.png,60.01448,30.258297,17153712,17153712,Петропаловская крепость выставка ледяных фигур,21,1515331874,"Санкт-Петербург, Россия","Санкт-Петербург, проспект Королёва, 34к2",house,30.258529,60.014522,exact,"Санкт-Петербург, Королева проспект 34к2",OK,0.000235771075409303,347183.30267082,6656196.00254098
Королева проспект 34,11,,,1420566215,341,,,https://vk.com/images/places/place.png,60.014625,30.258898,10617060,10617060,Королева 34,21,1514745051,"Санкт-Петербург, Россия","Санкт-Петербург, проспект Королёва, 34к1",house,30.258987,60.01485,number,"Санкт-Петербург, Королева проспект 34",not exact precison,0.000241962807060587,347210.336937066,6656231.45194441
Королева проспект 43к1,75,,,1412970261,198,,,https://vk.com/images/places/place.png,60.021553,30.255466,9815782,9815782,Проспект королева 43к1,21,1516895991,"Санкт-Петербург, Россия","Санкт-Петербург, проспект Королёва, 43к1",house,30.255528,60.021816,exact,"Санкт-Петербург, Королева проспект 43к1",OK,0.000270209178235057,347049.792951963,6657014.79368612
улица Мартыновская 8к1,28,,,1394133507,309,,,https://vk.com/images/places/place.png,60.021909,30.258483,7916080,7916080,Мартыновская 8,21,1510408922,"Санкт-Петербург, Россия","Санкт-Петербург, Мартыновская улица, 8к1",house,30.258331,60.022306,exact,"Санкт-Петербург, улица Мартыновская 8к1",OK,0.000425103516811203,347208.207536122,6657062.85208398
Дачный проспект 37,20,,,1399796072,252,,,https://vk.com/images/places/place.png,59.835504,30.264922,8501942,8501942,Москва ВДНХ ВВЦ,21,1515780478,"Санкт-Петербург, Россия","Санкт-Петербург, Дачный проспект, 37",house,30.264556,59.835604,exact,"Санкт-Петербург, Дачный проспект 37",OK,0.000379415339700972,346695.75642476,6636267.93103433
"Ленинский просп., 121",122,,,1434147010,188,,,https://vk.com/images/places/place.png,59.851177,30.26094,12079816,12079816,Discount ленинский 121,21,1515435619,"Санкт-Петербург, Россия","Санкт-Петербург, Ленинский проспект, 121к1",house,30.260756,59.851336,exact,"Санкт-Петербург, Ленинский просп., 121",OK,0.000243181002545819,346555.309484679,6638027.73460464
Ленинский проспект 121к1,48,,,1456251149,207,,,https://vk.com/images/places/place.png,59.851334,30.261365,14244427,14244427,Клуб дискаунт,21,1516436725,"Санкт-Петербург, Россия","Санкт-Петербург, Ленинский проспект, 121к1",house,30.260756,59.851336,exact,"Санкт-Петербург, Ленинский проспект 121к1",OK,0.000609003284064126,346555.309484679,6638027.73460464
Ленинский проспект 121,84,,,1380404738,221,,,https://vk.com/images/places/place.png,59.851469,30.261259,6551687,6551687,"Ленинский проспект, 121 клуб Сноб",21,1516901795,"Санкт-Петербург, Россия","Санкт-Петербург, Ленинский проспект, 121к1",house,30.260756,59.851336,exact,"Санкт-Петербург, Ленинский проспект 121",OK,0.000520286459568649,346555.309484679,6638027.73460464
Ленинский проспект 124,11,,,1384451595,64,,,https://vk.com/images/places/place.png,59.851925,30.261081,6942779,6942779,Дом принцессы?,21,1490954702,"Санкт-Петербург, Россия","Санкт-Петербург, Ленинский проспект, 124к1",house,30.261852,59.852294,number,"Санкт-Петербург, Ленинский проспект 124",not exact precison,0.000854752595781147,346621.090884663,6638131.82346873
Ленинский просп. 125,49,2,1,1280742078,120,,,https://vk.com/images/places/restaraunt.png,59.851345,30.263015,5451,5451,Навруз,3,1515356315,"Санкт-Петербург, Россия","Санкт-Петербург, Ленинский проспект, 125",house,30.262742,59.851399,exact,"Санкт-Петербург, Ленинский просп. 125",OK,0.000278289417703329,346666.807504815,6638030.14729409
Ленинский просп. 127,115,2,1,1280742123,320,,,https://vk.com/images/places/restaraunt.png,59.851272,30.266587,6191,6191,Две палочки,3,1512671967,"Санкт-Петербург, Россия","Санкт-Петербург, Ленинский проспект, 127",house,30.266739,59.85134,exact,"Санкт-Петербург, Ленинский просп. 127",OK,0.000166517266371454,346890.352405358,6638014.33398353
Стачек проспект 106,35,,,1370085075,243,,,https://vk.com/images/places/place.png,59.861014,30.261475,5648047,5648047,Ауди Центр Петербург,21,1511334897,"Санкт-Петербург, Россия","Санкт-Петербург, проспект Стачек, 106",house,30.262364,59.860916,exact,"Санкт-Петербург, Стачек проспект 106",OK,0.000894385263742806,346689.442391815,6639090.28605303
"Автовская ул. д.1А, Французский цирк ""Автово""",145,2,1,1415965903,235,3002910,https://pp.userapi.com/c633523/v633523585/326b8/7Q4cQcgTVZc.jpg,https://vk.com/images/places/place.png,59.865149,30.264835,10137594,10137594,Цирк в Автово,21,1515870633,"Санкт-Петербург, Россия","Санкт-Петербург, Автовская улица, 1",house,30.264835,59.865149,exact,"Санкт-Петербург, Автовская ул. д.1А, Французский цирк ""Автово""",OK,3.5527136788005e-15,346847.234761456,6639555.71179073
"Автовская ул., 1",113,,,1412508887,236,,,https://vk.com/images/places/place.png,59.865248,30.264788,9763503,9763503,Цирк в Автово,21,1515860541,"Санкт-Петербург, Россия","Санкт-Петербург, Автовская улица, 1",house,30.264835,59.865149,exact,"Санкт-Петербург, Автовская ул., 1",OK,0.00010959014554063,346847.234761456,6639555.71179073
Стачек проспект 90,15,,,1433108606,124,,,https://vk.com/images/places/place.png,59.867429,30.261288,11977404,11977404,Метро Кировский Завод,21,1510399579,"Санкт-Петербург, Россия","Санкт-Петербург, проспект Стачек, 90",house,30.26117,59.867918,exact,"Санкт-Петербург, Стачек проспект 90",OK,0.00050303578401722,346654.845392098,6639872.38947912
Стачек проспект 90,11,,,1457240169,131,,,https://vk.com/images/places/place.png,59.867497,30.26125,14344912,14344912,"Avtovo, Saint-Petersburg, Russia",21,1516139571,"Санкт-Петербург, Россия","Санкт-Петербург, проспект Стачек, 90",house,30.26117,59.867918,exact,"Санкт-Петербург, Стачек проспект 90",OK,0.00042853354594771,346654.845392098,6639872.38947912
Стачек проспект 92,13,,,1420002405,219,,,https://vk.com/images/places/place.png,59.868077,30.262678,10561500,10561500,Санкт-Петербург проспект стачек,21,1504282044,"Санкт-Петербург, Россия","Санкт-Петербург, проспект Стачек, 92",house,30.262041,59.868135,exact,"Санкт-Петербург, Стачек проспект 92",OK,0.000639635052201986,346704.59260974,6639894.52552352
просп. Стачек 86,97,2,1,1280742123,153,,,https://vk.com/images/places/restaraunt.png,59.86958,30.260765,7794,7794,Mama Roma,3,1509636753,"Санкт-Петербург, Россия","Санкт-Петербург, проспект Стачек, 86",house,30.260406,59.869643,exact,"Санкт-Петербург, просп. Стачек 86",OK,0.000364485939381737,346620.031652745,6640066.15538326
улица Краснопутиловская 11,20,,,1484082736,198,,,https://vk.com/images/places/place.png,59.872783,30.263994,17107534,17107534,Краснопутиловская дом 15 банкетный зал 21 век,21,1510787628,"Санкт-Петербург, Россия","Санкт-Петербург, Краснопутиловская улица, 11",house,30.263667,59.872123,exact,"Санкт-Петербург, улица Краснопутиловская 11",OK,0.000736565679356543,346813.944650402,6640334.63705918
"Стачек, 72, Свободное Пространство «Циферблат»",99,2,1,1515364477,144,37645586,https://pp.userapi.com/c841623/v841623090/13e09/EWSnAVUOvWo.jpg,https://vk.com/images/places/place.png,59.878382,30.262859,2129469,2129469,Циферблат в Доме Культуры,21,1515823955,"Санкт-Петербург, Россия","Санкт-Петербург, проспект Стачек, 72",house,30.262859,59.878382,exact,"Санкт-Петербург, Стачек, 72, Свободное Пространство «Циферблат»",OK,7.94410929039127e-15,346797.535131567,6641033.14905067
улица Васи Алексеева 6,45,,,1386682693,255,,,https://vk.com/images/places/place.png,59.879839,30.265354,7157461,7157461,"SPORTLIFE ТК ""Румба""",21,1509713368,"Санкт-Петербург, Россия","Санкт-Петербург, улица Васи Алексеева, 6",house,30.265778,59.879886,exact,"Санкт-Петербург, улица Васи Алексеева 6",OK,0.000426596999526798,346967.769989302,6641193.7982534
"ул. Васи Алексеева, 6",20,,,1446400980,233,,,https://vk.com/images/places/place.png,59.879587,30.265029,13266165,13266165,Санкт-Петербург тц Румба,21,1513781965,"Санкт-Петербург, Россия","Санкт-Петербург, улица Васи Алексеева, 6",house,30.265778,59.879886,exact,"Санкт-Петербург, ул. Васи Алексеева, 6",OK,0.000806475046116192,346967.769989302,6641193.7982534
"ул. Васи Алексеева, 6",24,,,1417794626,250,,,https://vk.com/images/places/place.png,59.879438,30.265345,10342466,10342466,"кинотеатр ""КИНОПОЛИС""",21,1510993347,"Санкт-Петербург, Россия","Санкт-Петербург, улица Васи Алексеева, 6",house,30.265778,59.879886,exact,"Санкт-Петербург, ул. Васи Алексеева, 6",OK,0.000623051362250951,346967.769989302,6641193.7982534
улица Васи Алексеева 6,10,,,1368274055,224,,,https://vk.com/images/places/place.png,59.879775,30.264817,5455713,5455713,Nike дисконт,21,1472990104,"Санкт-Петербург, Россия","Санкт-Петербург, улица Васи Алексеева, 6",house,30.265778,59.879886,exact,"Санкт-Петербург, улица Васи Алексеева 6",OK,0.000967389270152682,346967.769989302,6641193.7982534
ул. Васи Алексеева 6,34,2,1,1280742549,285,,,https://vk.com/images/places/cinema.png,59.879909,30.265877,11306,11306,Киномакс,5,1509266498,"Санкт-Петербург, Россия","Санкт-Петербург, улица Васи Алексеева, 6",house,30.265778,59.879886,exact,"Санкт-Петербург, ул. Васи Алексеева 6",OK,0.00010163660757667,346967.769989302,6641193.7982534
"улица Васи Алексеева, 6",17,,,1488049154,247,,,https://vk.com/images/places/place.png,59.879718,30.265245,17524809,17524809,Кинополис Румба,21,1516650257,"Санкт-Петербург, Россия","Санкт-Петербург, улица Васи Алексеева, 6",house,30.265778,59.879886,exact,"Санкт-Петербург, улица Васи Алексеева, 6",OK,0.000558849711465748,346967.769989302,6641193.7982534
Стачек проспект 45,46,,,1396354184,264,,,https://vk.com/images/places/place.png,59.885518,30.265496,8154342,8154342,Кировский ЗАГС,21,1512217790,"Санкт-Петербург, Россия","Санкт-Петербург, проспект Стачек, 45",house,30.265212,59.8859,exact,"Санкт-Петербург, Стачек проспект 45",OK,0.000476004201652601,346963.761167803,6641864.48120801
улица Севастопольская 35,10,,,1420112566,276,,,https://vk.com/images/places/place.png,59.890635,30.265803,10568139,10568139,"Санкт-Петербург,ул маршала казакова",21,1504036542,"Санкт-Петербург, Россия","Санкт-Петербург, Севастопольская улица, 35",house,30.265419,59.890419,exact,"Санкт-Петербург, улица Севастопольская 35",OK,0.000440581434018049,346996.12231882,6642366.98022953
улица Турбинная 33,11,,,1442230081,371,,,https://vk.com/images/places/place.png,59.890409,30.26749,12879056,12879056,Турбинная 35,21,1501923072,"Санкт-Петербург, Россия","Санкт-Петербург, Турбинная улица, 33",house,30.268078,59.890528,exact,"Санкт-Петербург, улица Турбинная 33",OK,0.000599920828114802,347145.342067224,6642372.97034536
улица Промышленная 17к2А,21,,,1371745652,225,,,https://vk.com/images/places/place.png,59.897609,30.263901,5802192,5802192,НИУ-ВШЭ,21,1514038499,"Санкт-Петербург, Россия","Санкт-Петербург, Промышленная улица, 17к2",house,30.264305,59.898178,exact,"Санкт-Петербург, улица Промышленная 17к2А",OK,0.000697837373603786,346969.51478929,6643233.15401607
"24-я линия, д.1",19,,,1385049850,236,,,https://vk.com/images/places/place.png,59.928458,30.26504,6999748,6999748,Типография,21,1423836062,"Санкт-Петербург, Россия","Санкт-Петербург, 24-я линия Васильевского острова, 1",house,30.265095,59.928893,exact,"Санкт-Петербург, 24-я линия, д.1",OK,0.000438463225369993,347154.995124971,6646650.00414545
Большой пр. В.О. 68,45,2,1,1280742549,241,,,https://vk.com/images/places/cinema.png,59.932072,30.259876,11315,11315,Кронверк Синема НЕО,5,1515352931,"Санкт-Петербург, Россия","Санкт-Петербург, Большой проспект Васильевского острова, 68",house,30.260235,59.932008,exact,"Санкт-Петербург, Большой пр. В.О. 68",OK,0.000364660115724102,346897.847098073,6647007.94746224
Большой ВО проспект 68,19,,,1395736017,231,,,https://vk.com/images/places/place.png,59.932037,30.260463,8082423,8082423,"Большой проспект,68",21,1506086825,"Санкт-Петербург, Россия","Санкт-Петербург, Большой проспект Васильевского острова, 68",house,30.260235,59.932008,exact,"Санкт-Петербург, Большой ВО проспект 68",OK,0.000229836898695268,346897.847098073,6647007.94746224
Большой ВО проспект 64,17,,,1403899314,222,,,https://vk.com/images/places/place.png,59.933137,30.263891,8898772,8898772,22 линия василеостровского острова,21,1504277751,"Санкт-Петербург, Россия","Санкт-Петербург, Большой проспект Васильевского острова, 64",house,30.264224,59.932933,exact,"Санкт-Петербург, Большой ВО проспект 64",OK,0.000390518885586796,347124.931589891,6647101.68147499
В.О.21 линия д.8а,11,2,1,1330202806,319,35876421,https://pp.userapi.com/c9793/g35876421/e_70e9c1ae.jpg,https://vk.com/images/places/place.png,59.932459,30.266443,1774355,1774355,Медицинский факультет СПбГУ,21,1496394272,"Санкт-Петербург, Россия","Санкт-Петербург, 21-я линия Васильевского острова, 8А",house,30.266524,59.932662,exact,"Санкт-Петербург, В.О.21 линия д.8а",OK,0.000218563491919103,347252.160568295,6647066.20741045
"17-я линия B.O., 18 корпус 4",17,,,1473800474,337,,,https://vk.com/images/places/place.png,59.937103,30.26608,16065742,16065742,Vasilyivskiy Island,21,1514638987,"Санкт-Петербург, Россия","Санкт-Петербург, 17-я линия Васильевского острова, 18к3",house,30.266398,59.937107,number,"Санкт-Петербург, 17-я линия B.O., 18 корпус 4",not exact precison,0.000318025156237682,347265.56642235,6647561.2422194
18-я линия 16,13,,,1402472989,337,,,https://vk.com/images/places/place.png,59.935404,30.266906,8761281,8761281,17 линия ВО,21,1515345298,"Санкт-Петербург, Россия","Санкт-Петербург, 19-я линия Васильевского острова, 16",house,30.266658,59.935511,exact,"Санкт-Петербург, 18-я линия 16",OK,0.000270098130305892,347272.747922461,6647383.00176067
"Средний проспект В.О., 77",12,,,1468448170,184,,,https://vk.com/images/places/place.png,59.939092,30.260442,15489347,15489347,Музей электротранспорта,21,1512294468,"Санкт-Петербург, Россия","Санкт-Петербург, Средний проспект Васильевского острова, 77",house,30.260146,59.938779,exact,"Санкт-Петербург, Средний проспект В.О., 77",OK,0.000430795775279061,346924.089173927,6647761.78733116
Средний ВО проспект 66,10,,,1367872505,321,,,https://vk.com/images/places/place.png,59.939007,30.26572,5412988,5412988,The templet bar,21,1502637526,"Санкт-Петербург, Россия","Санкт-Петербург, Средний проспект Васильевского острова, 66",house,30.265634,59.939154,exact,"Санкт-Петербург, Средний ВО проспект 66",OK,0.00017030854353652,347232.313451083,6647790.84402055
